Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ADX_14,DMP_14,DMN_14,ATRr_14
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,65558.63480000001,63541.04564999999,44.963932498158236,-2008.7383124851622,395.9682411099591,-1692.6590010692842,64631.9245704556,68734.96849999999,72838.01242954437,11.938738080732177,0.12550626403587647,29.73334689343238,13.269684771250681,28.157260019764298,3579.491076730659
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,65558.63480000001,63541.04564999999,40.06123543365127,-2008.7383124851622,395.9682411099591,-1692.6590010692842,63744.01895068545,68406.568,73069.11704931455,13.631875375810544,-0.03474804739406329,29.73334689343238,14.263769992847452,25.079178573044814,3667.9484095412017
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,65558.63480000001,63541.04564999999,41.21102692905224,-2008.7383124851622,395.9682411099591,-1692.6590010692842,63078.21277520589,68122.738,73167.26322479411,14.810107088749456,0.07088647523051105,29.73334689343238,13.319711076481411,25.033604239280763,3590.347107124588
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,65558.63480000001,63541.04564999999,36.17544520980412,-2008.7383124851622,395.9682411099591,-1692.6590010692842,61946.4285920668,67647.5765,73348.72440793319,16.85543873972542,-0.0586775332679752,29.73334689343238,11.847398464884126,26.673040821661385,3694.5854096244366
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,65558.63480000001,63541.04564999999,42.741818306665365,-2049.61896219707,395.9682411099591,-1692.6590010692842,61445.045147405355,67328.55350000001,73212.06185259466,17.47700803521541,0.17209415974582554,29.73334689343238,10.95130845626466,24.655598304586086,3662.7459468541215
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,65558.63480000001,63541.04564999999,43.73105876063685,-2030.5353804933184,395.9682411099591,-1692.6590010692842,61062.68403353995,67040.345,73018.00596646006,17.83302566972188,0.23046857139605792,29.73334689343238,12.439006773210345,21.555920274086326,3843.404817180734
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,65558.63480000001,63541.04564999999,46.917637581696674,-1902.89331071981,395.9682411099591,-1692.6590010692842,61012.21032521916,66723.374,72434.53767478083,17.118929491727553,0.34392112522773977,29.423041869337773,11.802836425327875,20.453481988641688,3719.6959634672594
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,65558.63480000001,63541.04564999999,46.919252491838215,-1781.1587738805028,395.9682411099591,-1692.6590010692842,60891.67959382985,66487.9415,72084.20340617014,16.833915383498958,0.361801366167782,28.89593278849932,12.041658534135617,19.771715401832484,3536.831171890286
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,65558.63480000001,63541.04564999999,52.174456595759516,-1515.6590795035008,395.9682411099591,-1692.6590010692842,60977.89076244695,66555.70800000001,72133.52523755308,16.761348966652314,0.5236303905966301,27.12003057979356,14.827703069915067,18.52552446352423,3472.3922054544196
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,65558.63480000001,63541.04564999999,51.00096820701139,-1322.7072496696346,395.9682411099591,-1692.6590010692842,61006.54446621535,66578.244,72149.94353378465,16.737297949115774,0.4852608706729347,25.565205849076577,14.323428889393805,17.89549136780324,3309.1864788205007
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,65558.63480000001,63541.04564999999,45.25559637231442,-1325.929180715233,395.9682411099591,-1692.6590010692842,60783.90017878803,66368.334,71952.76782121198,16.82860932206607,0.3138805054771993,25.4375759000829,13.146423928508616,21.547794542297005,3321.41222597765
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,65558.63480000001,63541.04564999999,45.90051611576068,-1296.690759959325,395.9682411099591,-1692.6590010692842,60602.83840500577,66202.22,71801.60159499422,16.915993436456436,0.34785105541625816,25.719774174449988,12.356113832591369,22.202066383382032,3257.479867534688
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,65558.63480000001,63541.04564999999,43.954889347242975,-1317.1064615328069,300.4420316291819,-1617.5484931619887,60394.15001927053,65945.9205,71497.69098072946,16.837343200719946,0.3040345410934485,25.970624957807843,11.888130811671292,21.361171726895673,3122.707584508407
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,65558.63480000001,63541.04564999999,43.12237046875832,-1342.6641028051017,219.9075122855097,-1562.5716150906114,60230.98941388119,65651.0,71071.01058611882,16.51158576752469,0.298061280027174,26.626729125198132,11.41940647091926,22.851007632879398,2999.921050991244
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,65558.63480000001,63541.04564999999,42.16370511004751,-1374.7774217186598,150.23535469756143,-1525.0127764162212,60449.88895375753,65225.931000000004,70001.97304624248,14.644611347111239,0.27938730651901217,26.80851736249597,12.123182352533684,21.887188515612774,2891.6253972361674
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,65558.63480000001,63541.04564999999,45.02840543839703,-1324.6503932695196,160.2899065173615,-1484.940299786881,60509.034425917474,64961.931000000004,69414.82757408253,13.709249418963637,0.37694178589519467,27.45365338965393,11.325824172608206,23.159523212270713,2858.8867046108794
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,65558.63480000001,63541.04564999999,36.66930510968922,-1525.0733721966099,-32.10645792778314,-1492.9669142688267,60452.8291997907,64463.977,68475.1248002093,12.44461786839277,0.027320209965569418,29.018262504932324,9.768699320797506,26.36032489112841,3062.7661003960825
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,65558.63480000001,63541.04564999999,32.042302916947094,-1848.7567503053433,-284.6318688292131,-1564.1248814761302,59878.118182871476,63881.914000000004,67885.70981712853,12.534990160528151,-0.18896420446793485,31.169639082361684,8.764532223161048,29.97526968154627,3155.4929870070996
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,65558.63480000001,63541.04564999999,34.71722786233416,-2025.7937359995922,-369.33508361876943,-1656.4586523808227,59243.80701877328,63479.1185,67714.42998122671,13.343951779124708,-0.02162733716106982,33.11744453728103,8.190911588829739,28.013449840945675,3122.178914076217
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,65558.63480000001,63541.04564999999,47.04771626235911,-1836.5709329281308,-144.08982443784635,-1692.4811084902844,59189.231322268584,63426.9935,67664.7556777314,13.362645598932287,0.43569914059078513,32.22817175329001,15.94999337813171,25.068769589379894,3227.1735934190947
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,65558.63480000001,63541.04564999999,49.74931081023577,-1586.8176720268093,84.53074917078015,-1671.3484211975895,59218.83698093188,63338.503500000006,67458.17001906813,13.008411286724268,0.5671821975684097,30.741720881228442,18.067582862790236,23.873990269778663,3135.36016562643
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,65558.63480000001,63541.04564999999,50.07510214427051,-1363.4891893032473,246.28738551547394,-1609.7765748187212,59238.02664393319,63368.10400000001,67498.18135606682,13.035193087256694,0.5779520508319477,29.329422651148658,17.51933431065637,22.80600172842861,3037.6426991823964
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,65558.63480000001,63541.04564999999,47.72298312825649,-1240.5301878611062,295.39710956609224,-1535.9272974271985,59210.4785673528,63336.693999999996,67462.90943264718,13.029462613401295,0.47921775985773474,27.565572145321838,18.41327476194691,21.235419143131697,3019.99111310348
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,65558.63480000001,63541.04564999999,45.40888371064799,-1198.1120506872176,270.25219739198474,-1468.3642480792023,59341.60960640715,63388.429500000006,67435.24939359287,12.768323574234806,0.36701292270207747,26.163139845848452,17.416197582962496,21.185351945445735,2956.3987552946105
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,65558.63480000001,63541.04564999999,42.4978293198747,-1240.4937147169403,182.29642668980955,-1422.7901414067499,59116.75014980003,63274.577000000005,67432.40385019997,13.142171934867216,0.24968329911334705,25.49855845562683,16.468785632164757,23.53577448006882,2895.5150952989047
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,65558.63480000001,63541.04564999999,48.47686499003153,-1109.5123550283606,250.62222910271157,-1360.1345841310722,59086.356607922426,63237.377,67388.39739207758,13.12837625152471,0.48032206727871146,24.64045250663617,16.335719422487994,21.855046340536056,2888.404929439272
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,65558.63480000001,63541.04564999999,42.696749640547495,-1175.6509210270087,147.58693048325085,-1323.2378515102596,58827.07342042849,63030.346999999994,67233.62057957149,13.337301092667321,0.23468809990862358,24.0578467149584,14.984493195378368,21.16346763109749,2917.344918607385
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,65558.63480000001,63541.04564999999,42.78075516594978,-1211.9970804729383,88.99261682985707,-1300.9896973027953,58612.72863880617,62824.589,67036.44936119384,13.408318074930293,0.26274154071984585,23.523301097597617,14.577786555856532,20.589052287939435,2778.714061457123
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,65398.844807843154,63541.04564999999,44.979088792943465,-1174.1714551901387,101.45459369012542,-1275.626048880264,58733.82247079042,62557.822499999995,66381.82252920957,12.22548955954973,0.3595930319302374,22.770657621205974,15.090058734966728,19.867058886132572,2668.8178055511817
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,65302.42265851597,63541.04564999999,49.59416915804308,-1014.999794866686,208.50100321086256,-1223.5007980775486,58984.494431865154,62384.1265,65783.75856813484,10.899029156510974,0.5817667160530431,21.071640937522417,18.249274965059648,18.398711144214165,2671.1548988092713
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,65156.346867985936,63541.04564999999,45.72870169283194,-987.422342535021,188.8627644340222,-1176.2851069690432,58948.837031258976,62248.52150000001,65548.20596874104,10.60164768328202,0.3983188383075859,19.50881169751948,17.245225948276797,17.386440362509738,2620.395441072183
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,65197.5293437512,63541.04564999999,57.770577646570636,-585.2976452092407,472.78996940784214,-1058.0876146170829,58731.21918801282,62333.929500000006,65936.63981198719,11.559387771268879,1.0374523850994783,19.699805616840766,23.593526518416365,15.07019928514793,2802.8661922163565
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,65199.00701654528,63541.04564999999,55.01235296345781,-341.0544476439245,573.6265335785267,-914.6809812224512,58635.04505033496,62407.1895,66179.33394966504,12.088813740490728,0.8748558065228811,20.00325488708286,23.067420872765766,14.214898546226163,2755.309162650183
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,65270.57536883763,63541.04564999999,58.903870370662645,-3.113658125294023,729.2538584777258,-732.3675166030198,58325.86975028076,62585.2905,66844.71124971924,13.61157139541995,1.021046142282677,20.571557673462323,23.48945436121083,13.326274837732303,2725.482156704906
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,65335.07045241263,63541.04564999999,58.571998866267364,253.01104771551036,788.3028514548241,-535.2918037393138,58117.73180831071,62775.11949999999,67432.50719168928,14.83832361860907,0.9444638039675791,21.095634509668656,22.962036155012317,13.027054606298078,2585.7456693410268
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,65371.891611141546,63541.04564999999,56.54990846745147,399.6461756794961,747.9503835350479,-348.30420785555185,58012.5170425731,62895.52,67778.52295742689,15.52734744041196,0.8459438822232765,21.02264124042265,21.750577310524882,14.46630218719768,2531.8861705432532
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,65610.11625384189,63541.04564999999,66.57502253688749,922.6067326236007,1016.728752383322,-94.12201975972133,57407.78872726354,63434.251000000004,69460.71327273647,19.00065714573177,1.1647655487903503,22.40604272689922,28.689484666823862,12.383390904689392,2743.575182818934
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,65788.08581251475,63541.04564999999,62.66679850802396,1218.2531321367933,1049.9001215172116,168.3530106195816,57793.969629607025,64023.419499999996,70252.86937039296,19.459909886234577,0.9916100640852922,23.82203173003701,27.782922898347508,11.46564264316446,2748.81885161514
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,65920.57734927887,63541.04564999999,59.807699585091505,1357.687853896292,951.4678746213683,406.2199792749236,58352.204966704936,64528.72000000001,70705.23503329509,19.14346056545078,0.875446345957142,24.894050225944703,26.417407638101775,11.766494627212904,2681.963258778475
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,66000.93313950323,63541.04564999999,56.42734983081676,1355.9745691905264,759.8036719324822,596.1708972580442,58481.02565668392,64783.102,71085.17834331607,19.455926464639113,0.752817311819748,24.244000472557236,23.803387014795664,17.218229219461364,2761.543353345883
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,66100.89615364037,63541.04564999999,57.6763753640762,1385.4744792450947,631.4428655896404,754.0316136554543,58521.51784260046,65015.9995,71510.48115739954,19.978102951103725,0.7720764093600546,23.643006129531088,22.150416656778383,16.02254969286182,2753.485977254127
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,66225.98140251721,63541.04564999999,59.2804851688394,1451.8756682708045,558.2752436922801,893.6004245785243,58545.50548737546,65279.928,72014.35051262454,20.632444670050923,0.7977717831396486,23.246560506478758,22.462729595137308,15.535869874063224,2634.9821407576446
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,66315.45938673223,63541.04564999999,56.82839938012788,1424.9002389516827,425.03985149852656,999.8603874531561,58745.85607758869,65547.052,72348.2479224113,20.752103153048925,0.7176542209469492,22.6374730554758,21.55182429872301,15.957644672482134,2548.4595230642344
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,66437.8503911741,63541.04564999999,58.99530212860025,1461.6165807791403,369.4049546607873,1092.211626118353,59070.90930581971,65903.2695,72735.62969418029,20.73451058199863,0.7585607608194818,22.59359490652875,23.25253481958099,14.855066189457617,2540.4735147513566
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,66514.73429740257,63541.04564999999,55.634224246880876,1390.9197365610016,238.96648835411884,1151.9532482068828,59708.39999357382,66263.5375,72818.6750064262,19.785051489067246,0.662838117271158,21.91059650029901,21.7184693593891,16.646647741922173,2524.1671835052443
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,66559.34942299462,63541.04564999999,53.28482592505303,1260.1719556315657,86.57496593974611,1173.5969896918195,60080.641476425386,66492.458,72904.27452357461,19.28584599346474,0.5904550212669931,21.178450223449584,20.574364675502746,16.215520603077888,2472.8709544940866
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,66629.65611228895,63541.04564999999,55.196157809548524,1199.193814383354,20.47745975322755,1178.7163546301265,60974.992423470496,66870.067,72765.1415765295,17.63143014804965,0.6257068914701105,20.794140064798068,20.796834286573976,15.09398230309311,2465.6189074919525
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,66665.3562647482,63541.04564999999,52.51075306367709,1072.965198711594,-84.6009247348261,1157.56612344642,62001.470258180794,67205.768,72410.0657418192,15.487652017663729,0.5321121135436,20.114161218085815,19.35397989691131,15.385201488063663,2459.0422823382874
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,66708.55209750317,63541.04564999999,53.195688275643604,979.9361100945389,-142.10401068150486,1122.0401207760438,63024.89313645412,67519.911,72014.92886354587,13.31464392346688,0.527468077713624,19.484250817083293,19.070957755704157,15.160216617187048,2316.2818552469616
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,66750.0061328952,63541.04564999999,53.19124483646043,895.7853869889368,-181.00378702968555,1076.7891740186224,63787.59674527085,67761.1885,71734.78025472915,11.728223316889283,0.5005588772418201,19.23289181500371,20.132622161198512,14.574888985758804,2236.3133823065264
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,66830.78628454637,63541.04564999999,56.537758360461666,902.9505425388197,-139.07090518384211,1042.0214477226618,65323.04336276596,68122.809,70922.57463723402,8.219759808301598,0.6227050919659834,19.93596615373027,24.21324860879338,13.340732419159574,2267.837107535867
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,66976.16094005435,63541.04564999999,61.44910410120186,1036.1156012455467,-4.724677181692186,1040.840278427239,65496.295017865225,68339.376,71182.45698213478,8.320476856958072,0.8866340800375717,20.925219044209825,24.75055140308691,12.294741117802129,2284.2169963270694
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,67138.19384436595,63541.04564999999,62.93735965566017,1174.1224637508567,106.62574825889419,1067.4967154919625,65923.01562791524,68633.01550000001,71343.01537208477,7.897073594514479,0.9566392281959815,22.12806821528286,25.896107194281903,11.748550353505129,2218.9547660473922
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,67281.75722301826,63541.04564999999,61.55079919083601,1244.2223991752398,141.38054694662196,1102.8418522286179,66060.94396627614,68821.76849999999,71582.59303372384,8.023114179996256,0.8580980022176566,23.004827283728748,24.544132852936894,12.012880056622114,2173.3076914592734
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,67363.08439074304,63541.04564999999,55.40861440195676,1169.817022095478,53.58013589348798,1116.23688620199,66318.41402967172,68943.7885,71569.16297032827,7.615985507753964,0.5784290973829189,22.446420329536835,21.77641901274937,16.010023717531535,2273.933162767385
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,67439.45206169429,63541.04564999999,55.22302598520483,1094.5900511971413,-17.317468003878957,1111.9075192010202,66771.44728515623,69095.611,71419.77471484378,6.727384507371308,0.5462207112665564,21.928627741898723,21.474459872326904,15.788023351123323,2140.6504988031184
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,67526.06727496118,63541.04564999999,56.399529477698806,1050.1150164340797,-49.4340022135525,1099.5490186476322,66926.0234056068,69005.687,71085.35059439321,6.027513629110612,0.6544607987878555,21.60657430498993,21.891994437078733,15.384819791135165,2039.355581094063
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,67605.04502888427,63541.04564999999,55.893049831748115,994.6762283270218,-83.89823225648843,1078.5744605835102,66946.1650763944,68975.26999999999,71004.37492360557,5.883572253086025,0.6391574170044698,21.505382369135596,22.309802484219745,14.811169198746539,1966.5965909111635
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,67593.6409101045,63541.04564999999,46.61442706725678,762.3524344730395,-252.9776208883767,1015.3300553614162,66731.50366844959,68882.651,71033.79833155041,6.2458320065248705,0.1354477963930112,20.64994233644729,19.590180996966275,23.757051353067194,2079.211627572648
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,67619.92910970825,63541.04564999999,50.398311173851205,647.4081237957289,-294.33754525254983,941.7456690482787,66767.48476304441,68897.368,71027.25123695559,6.182770978872776,0.35131156745819214,19.589941788967643,18.93421286127543,21.31113034746222,2151.8761347450286
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,67586.71659560205,63541.04564999999,45.005372541144986,431.0355940765148,-408.56805997741117,839.603654053926,66488.33126808768,68808.519,71128.70673191232,6.7438967314855764,0.06134821074966984,18.978278307376595,17.55200359576852,21.92537189474213,2155.143911648084
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,67526.21751342158,63541.04564999999,42.60477122009093,198.44542869448196,-512.9265802875553,711.3720089820373,66046.20581170185,68646.19,71246.17418829816,7.5750283833615715,-0.0004261202263870499,19.024901414470325,16.22174507149397,24.14458917108824,2164.9574061740645
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,67475.31682662074,63541.04564999999,43.42615790964625,28.65398369495233,-546.1744202296679,574.8284039246203,65726.2593718734,68532.21900000001,71338.17862812662,8.188731283096532,0.08945079307177223,19.068158238487484,15.870601592073346,23.621944103412012,2054.4832282220436
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,67444.0051863611,63541.04564999999,45.47223418960426,-68.91269240091788,-514.9928770604306,446.08018465951267,65509.41826773439,68394.24100000001,71279.06373226563,8.435864453165337,0.2023437556852473,18.70396330709473,17.200075502369202,22.79730287288121,1976.4624670122103
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,67407.15517905282,63541.04564999999,44.801128460963746,-158.33236521220533,-483.5300398973744,325.1976746851691,65299.42519570339,68299.538,71299.6508042966,8.785162805337292,0.20080991664230224,18.866051214154275,15.858968565327725,24.27154681375961,1990.2250629728296
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,67319.63223085467,63541.04564999999,39.91460861803118,-332.6040477257484,-526.241377928734,193.6373302029856,64888.17453985508,68175.683,71463.19146014492,9.644225962928521,0.04367220094275651,19.54691631909559,14.445027863632976,25.880882888842127,2028.7149799796664
